-19731	185.9
-19730	185.9
-19729	185.9
-19728	185.9
-19727	185.9
-19726	185.91
-19725	185.91
-19724	185.91
-19723	185.91
-19722	185.91
-19721	185.91
-19720	185.91
-19719	185.91
-19718	185.91
-19717	185.92
-19716	185.92
-19715	185.92
-19714	185.92
-19713	185.92
-19712	185.92
-19711	185.92
-19710	185.92
-19709	185.92
-19708	185.93
-19707	185.93
-19706	185.93
-19705	185.93
-19704	185.93
-19703	185.93
-19702	185.93
-19701	185.93
-19700	185.94
-19699	185.94
-19698	185.94
-19697	185.94
-19696	185.94
-19695	185.94
-19694	185.94
-19693	185.94
-19692	185.94
-19691	185.95
-19690	185.95
-19689	185.95
-19688	185.95
-19687	185.95
-19686	185.95
-19685	185.95
-19684	185.95
-19683	185.95
-19682	185.96
-19681	185.96
-19680	185.96
-19679	185.96
-19678	185.96
-19677	185.96
-19676	185.96
-19675	185.96
-19674	185.97
-19673	185.97
-19672	185.97
-19671	185.97
-19670	185.97
-19669	185.97
-19668	185.97
-19667	185.97
-19666	185.97
-19665	185.98
-19664	185.98
-19663	185.98
-19662	185.98
-19661	185.98
-19660	185.98
-19659	185.98
-19658	185.98
-19657	185.98
-19656	185.99
-19655	185.99
-19654	185.99
-19653	185.99
-19652	185.99
-19651	185.99
-19650	185.99
-19649	185.99
-19648	186.0
-19647	186.0
-19646	186.0
-19645	186.0
-19644	186.0
-19643	186.0
-19642	186.0
-19641	186.0
-19640	186.0
-19639	186.01
-19638	186.01
-19637	186.01
-19636	186.01
-19635	186.01
-19634	186.01
-19633	186.01
-19632	186.01
-19631	186.01
-19630	186.02
-19629	186.02
-19628	186.02
-19627	186.02
-19626	186.02
-19625	186.02
-19624	186.02
-19623	186.02
-19622	186.03
-19621	186.03
-19620	186.03
-19619	186.03
-19618	186.03
-19617	186.03
-19616	186.03
-19615	186.03
-19614	186.03
-19613	186.04
-19612	186.04
-19611	186.04
-19610	186.04
-19609	186.04
-19608	186.04
-19607	186.04
-19606	186.04
-19605	186.04
-19604	186.05
-19603	186.05
-19602	186.05
-19601	186.05
-19600	186.05
-19599	186.05
-19598	186.05
-19597	186.05
-19596	186.06
-19595	186.06
-19594	186.06
-19593	186.06
-19592	186.06
-19591	186.06
-19590	186.06
-19589	186.06
-19588	186.06
-19587	186.07
-19586	186.07
-19585	186.07
-19584	186.07
-19583	186.07
-19582	186.07
-19581	186.07
-19580	186.07
-19579	186.07
-19578	186.08
-19577	186.08
-19576	186.08
-19575	186.08
-19574	186.08
-19573	186.08
-19572	186.08
-19571	186.08
-19570	186.09
-19569	186.09
-19568	186.09
-19567	186.09
-19566	186.09
-19565	186.09
-19564	186.09
-19563	186.09
-19562	186.09
-19561	186.1
-19560	186.1
-19559	186.1
-19558	186.1
-19557	186.1
-19556	186.09
-19555	186.09
-19554	186.08
-19553	186.08
-19552	186.07
-19551	186.07
-19550	186.06
-19549	186.06
-19548	186.05
-19547	186.04
-19546	186.04
-19545	186.03
-19544	186.03
-19543	186.02
-19542	186.02
-19541	186.01
-19540	186.0
-19539	186.0
-19538	185.99
-19537	185.99
-19536	185.98
-19535	185.98
-19534	185.97
-19533	185.97
-19532	185.96
-19531	185.95
-19530	185.95
-19529	185.94
-19528	185.94
-19527	185.93
-19526	185.93
-19525	185.92
-19524	185.92
-19523	185.91
-19522	185.9
-19521	185.9
-19520	185.89
-19519	185.89
-19518	185.88
-19517	185.88
-19516	185.87
-19515	185.86
-19514	185.86
-19513	185.85
-19512	185.85
-19511	185.84
-19510	185.84
-19509	185.83
-19508	185.83
-19507	185.82
-19506	185.81
-19505	185.81
-19504	185.8
-19503	185.8
-19502	185.79
-19501	185.79
-19500	185.78
-19499	185.78
-19498	185.77
-19497	185.76
-19496	185.76
-19495	185.75
-19494	185.75
-19493	185.74
-19492	185.74
-19491	185.73
-19490	185.72
-19489	185.72
-19488	185.71
-19487	185.71
-19486	185.7
-19485	185.7
-19484	185.69
-19483	185.69
-19482	185.68
-19481	185.67
-19480	185.67
-19479	185.66
-19478	185.66
-19477	185.65
-19476	185.65
-19475	185.64
-19474	185.64
-19473	185.63
-19472	185.62
-19471	185.62
-19470	185.61
-19469	185.61
-19468	185.6
-19467	185.6
-19466	185.59
-19465	185.58
-19464	185.58
-19463	185.57
-19462	185.57
-19461	185.56
-19460	185.56
-19459	185.55
-19458	185.55
-19457	185.54
-19456	185.53
-19455	185.53
-19454	185.52
-19453	185.52
-19452	185.51
-19451	185.51
-19450	185.5
-19449	185.5
-19448	185.49
-19447	185.48
-19446	185.48
-19445	185.47
-19444	185.47
-19443	185.46
-19442	185.46
-19441	185.45
-19440	185.44
-19439	185.44
-19438	185.43
-19437	185.43
-19436	185.42
-19435	185.42
-19434	185.41
-19433	185.41
-19432	185.4
-19431	185.39
-19430	185.39
-19429	185.38
-19428	185.38
-19427	185.37
-19426	185.37
-19425	185.36
-19424	185.36
-19423	185.35
-19422	185.34
-19421	185.34
-19420	185.33
-19419	185.33
-19418	185.32
-19417	185.32
-19416	185.31
-19415	185.3
-19414	185.3
-19413	185.29
-19412	185.29
-19411	185.28
-19410	185.28
-19409	185.27
-19408	185.27
-19407	185.26
-19406	185.25
-19405	185.25
-19404	185.24
-19403	185.24
-19402	185.23
-19401	185.23
-19400	185.22
-19399	185.22
-19398	185.21
-19397	185.2
-19396	185.2
-19395	185.19
-19394	185.19
-19393	185.18
-19392	185.18
-19391	185.17
-19390	185.16
-19389	185.16
-19388	185.15
-19387	185.15
-19386	185.14
-19385	185.14
-19384	185.13
-19383	185.13
-19382	185.12
-19381	185.11
-19380	185.11
-19379	185.1
-19378	185.1
-19377	185.09
-19376	185.09
-19375	185.08
-19374	185.08
-19373	185.07
-19372	185.06
-19371	185.06
-19370	185.05
-19369	185.05
-19368	185.04
-19367	185.04
-19366	185.03
-19365	185.02
-19364	185.02
-19363	185.01
-19362	185.01
-19361	185.0
-19360	185.0
-19359	184.99
-19358	184.99
-19357	184.98
-19356	184.97
-19355	184.97
-19354	184.96
-19353	184.96
-19352	184.95
-19351	184.95
-19350	184.94
-19349	184.94
-19348	184.93
-19347	184.92
-19346	184.92
-19345	184.91
-19344	184.91
-19343	184.9
-19342	184.9
-19341	184.89
-19340	184.88
-19339	184.88
-19338	184.87
-19337	184.87
-19336	184.86
-19335	184.86
-19334	184.85
-19333	184.85
-19332	184.84
-19331	184.83
-19330	184.83
-19329	184.82
-19328	184.82
-19327	184.81
-19326	184.81
-19325	184.8
-19324	184.8
-19323	184.79
-19322	184.78
-19321	184.78
-19320	184.77
-19319	184.77
-19318	184.76
-19317	184.76
-19316	184.75
-19315	184.74
-19314	184.74
-19313	184.73
-19312	184.73
-19311	184.72
-19310	184.72
-19309	184.71
-19308	184.71
-19307	184.7
-19306	184.71
-19305	184.71
-19304	184.72
-19303	184.73
-19302	184.74
-19301	184.74
-19300	184.75
-19299	184.76
-19298	184.77
-19297	184.77
-19296	184.78
-19295	184.79
-19294	184.8
-19293	184.8
-19292	184.81
-19291	184.82
-19290	184.82
-19289	184.83
-19288	184.84
-19287	184.85
-19286	184.85
-19285	184.86
-19284	184.87
-19283	184.88
-19282	184.88
-19281	184.89
-19280	184.9
-19279	184.9
-19278	184.91
-19277	184.92
-19276	184.93
-19275	184.93
-19274	184.94
-19273	184.95
-19272	184.96
-19271	184.96
-19270	184.97
-19269	184.98
-19268	184.99
-19267	184.99
-19266	185.0
-19265	185.01
-19264	185.01
-19263	185.02
-19262	185.03
-19261	185.04
-19260	185.04
-19259	185.05
-19258	185.06
-19257	185.07
-19256	185.07
-19255	185.08
-19254	185.09
-19253	185.1
-19252	185.1
-19251	185.11
-19250	185.12
-19249	185.12
-19248	185.13
-19247	185.14
-19246	185.15
-19245	185.15
-19244	185.16
-19243	185.17
-19242	185.18
-19241	185.18
-19240	185.19
-19239	185.2
-19238	185.2
-19237	185.21
-19236	185.22
-19235	185.23
-19234	185.23
-19233	185.24
-19232	185.25
-19231	185.26
-19230	185.26
-19229	185.27
-19228	185.28
-19227	185.29
-19226	185.29
-19225	185.3
-19224	185.31
-19223	185.31
-19222	185.32
-19221	185.33
-19220	185.34
-19219	185.34
-19218	185.35
-19217	185.36
-19216	185.37
-19215	185.37
-19214	185.38
-19213	185.39
-19212	185.4
-19211	185.4
-19210	185.41
-19209	185.42
-19208	185.42
-19207	185.43
-19206	185.44
-19205	185.45
-19204	185.45
-19203	185.46
-19202	185.47
-19201	185.48
-19200	185.48
-19199	185.49
-19198	185.5
-19197	185.5
-19196	185.51
-19195	185.52
-19194	185.53
-19193	185.53
-19192	185.54
-19191	185.55
-19190	185.56
-19189	185.56
-19188	185.57
-19187	185.58
-19186	185.59
-19185	185.59
-19184	185.6
-19183	185.61
-19182	185.61
-19181	185.62
-19180	185.63
-19179	185.64
-19178	185.64
-19177	185.65
-19176	185.66
-19175	185.67
-19174	185.67
-19173	185.68
-19172	185.69
-19171	185.7
-19170	185.7
-19169	185.71
-19168	185.72
-19167	185.72
-19166	185.73
-19165	185.74
-19164	185.75
-19163	185.75
-19162	185.76
-19161	185.77
-19160	185.78
-19159	185.78
-19158	185.79
-19157	185.8
-19156	185.8
-19155	185.81
-19154	185.82
-19153	185.83
-19152	185.83
-19151	185.84
-19150	185.85
-19149	185.86
-19148	185.86
-19147	185.87
-19146	185.88
-19145	185.89
-19144	185.89
-19143	185.9
-19142	185.91
-19141	185.91
-19140	185.92
-19139	185.93
-19138	185.94
-19137	185.94
-19136	185.95
-19135	185.96
-19134	185.97
-19133	185.97
-19132	185.98
-19131	185.99
-19130	186.0
-19129	186.0
-19128	186.01
-19127	186.02
-19126	186.02
-19125	186.03
-19124	186.04
-19123	186.05
-19122	186.05
-19121	186.06
-19120	186.07
-19119	186.08
-19118	186.08
-19117	186.09
-19116	186.1
-19115	186.1
-19114	186.11
-19113	186.12
-19112	186.13
-19111	186.13
-19110	186.14
-19109	186.15
-19108	186.16
-19107	186.16
-19106	186.17
-19105	186.18
-19104	186.19
-19103	186.19
-19102	186.2
-19101	186.21
-19100	186.21
-19099	186.22
-19098	186.23
-19097	186.24
-19096	186.24
-19095	186.25
-19094	186.26
-19093	186.27
-19092	186.27
-19091	186.28
-19090	186.29
-19089	186.3
-19088	186.3
-19087	186.31
-19086	186.32
-19085	186.32
-19084	186.33
-19083	186.34
-19082	186.35
-19081	186.35
-19080	186.36
-19079	186.37
-19078	186.38
-19077	186.38
-19076	186.39
-19075	186.4
-19074	186.4
-19073	186.41
-19072	186.42
-19071	186.43
-19070	186.43
-19069	186.44
-19068	186.45
-19067	186.46
-19066	186.46
-19065	186.47
-19064	186.48
-19063	186.49
-19062	186.49
-19061	186.5
-19060	186.5
-19059	186.5
-19058	186.5
-19057	186.51
-19056	186.51
-19055	186.51
-19054	186.51
-19053	186.51
-19052	186.51
-19051	186.52
-19050	186.52
-19049	186.52
-19048	186.52
-19047	186.52
-19046	186.52
-19045	186.52
-19044	186.53
-19043	186.53
-19042	186.53
-19041	186.53
-19040	186.53
-19039	186.53
-19038	186.53
-19037	186.54
-19036	186.54
-19035	186.54
-19034	186.54
-19033	186.54
-19032	186.54
-19031	186.55
-19030	186.55
-19029	186.55
-19028	186.55
-19027	186.55
-19026	186.55
-19025	186.55
-19024	186.56
-19023	186.56
-19022	186.56
-19021	186.56
-19020	186.56
-19019	186.56
-19018	186.57
-19017	186.57
-19016	186.57
-19015	186.57
-19014	186.57
-19013	186.57
-19012	186.57
-19011	186.58
-19010	186.58
-19009	186.58
-19008	186.58
-19007	186.58
-19006	186.58
-19005	186.59
-19004	186.59
-19003	186.59
-19002	186.59
-19001	186.59
-19000	186.59
-18999	186.59
-18998	186.6
-18997	186.6
-18996	186.6
-18995	186.6
-18994	186.6
-18993	186.6
-18992	186.6
-18991	186.61
-18990	186.61
-18989	186.61
-18988	186.61
-18987	186.61
-18986	186.61
-18985	186.62
-18984	186.62
-18983	186.62
-18982	186.62
-18981	186.62
-18980	186.62
-18979	186.62
-18978	186.63
-18977	186.63
-18976	186.63
-18975	186.63
-18974	186.63
-18973	186.63
-18972	186.64
-18971	186.64
-18970	186.64
-18969	186.64
-18968	186.64
-18967	186.64
-18966	186.64
-18965	186.65
-18964	186.65
-18963	186.65
-18962	186.65
-18961	186.65
-18960	186.65
-18959	186.66
-18958	186.66
-18957	186.66
-18956	186.66
-18955	186.66
-18954	186.66
-18953	186.66
-18952	186.67
-18951	186.67
-18950	186.67
-18949	186.67
-18948	186.67
-18947	186.67
-18946	186.67
-18945	186.68
-18944	186.68
-18943	186.68
-18942	186.68
-18941	186.68
-18940	186.68
-18939	186.69
-18938	186.69
-18937	186.69
-18936	186.69
-18935	186.69
-18934	186.69
-18933	186.69
-18932	186.7
-18931	186.7
-18930	186.7
-18929	186.7
-18928	186.7
-18927	186.7
-18926	186.71
-18925	186.71
-18924	186.71
-18923	186.71
-18922	186.71
-18921	186.71
-18920	186.71
-18919	186.72
-18918	186.72
-18917	186.72
-18916	186.72
-18915	186.72
-18914	186.72
-18913	186.73
-18912	186.73
-18911	186.73
-18910	186.73
-18909	186.73
-18908	186.73
-18907	186.73
-18906	186.74
-18905	186.74
-18904	186.74
-18903	186.74
-18902	186.74
-18901	186.74
-18900	186.74
-18899	186.75
-18898	186.75
-18897	186.75
-18896	186.75
-18895	186.75
-18894	186.75
-18893	186.76
-18892	186.76
-18891	186.76
-18890	186.76
-18889	186.76
-18888	186.76
-18887	186.76
-18886	186.77
-18885	186.77
-18884	186.77
-18883	186.77
-18882	186.77
-18881	186.77
-18880	186.78
-18879	186.78
-18878	186.78
-18877	186.78
-18876	186.78
-18875	186.78
-18874	186.78
-18873	186.79
-18872	186.79
-18871	186.79
-18870	186.79
-18869	186.79
-18868	186.79
-18867	186.8
-18866	186.8
-18865	186.8
-18864	186.8
-18863	186.8
-18862	186.8
-18861	186.8
-18860	186.81
-18859	186.81
-18858	186.81
-18857	186.81
-18856	186.81
-18855	186.81
-18854	186.81
-18853	186.82
-18852	186.82
-18851	186.82
-18850	186.82
-18849	186.82
-18848	186.82
-18847	186.83
-18846	186.83
-18845	186.83
-18844	186.83
-18843	186.83
-18842	186.83
-18841	186.83
-18840	186.84
-18839	186.84
-18838	186.84
-18837	186.84
-18836	186.84
-18835	186.84
-18834	186.85
-18833	186.85
-18832	186.85
-18831	186.85
-18830	186.85
-18829	186.85
-18828	186.85
-18827	186.86
-18826	186.86
-18825	186.86
-18824	186.86
-18823	186.86
-18822	186.86
-18821	186.87
-18820	186.87
-18819	186.87
-18818	186.87
-18817	186.87
-18816	186.87
-18815	186.87
-18814	186.88
-18813	186.88
-18812	186.88
-18811	186.88
-18810	186.88
-18809	186.88
-18808	186.88
-18807	186.89
-18806	186.89
-18805	186.89
-18804	186.89
-18803	186.89
-18802	186.89
-18801	186.9
-18800	186.9
-18799	186.9
-18798	186.9
-18797	186.9
-18796	186.91
-18795	186.91
-18794	186.91
-18793	186.92
-18792	186.92
-18791	186.93
-18790	186.93
-18789	186.93
-18788	186.94
-18787	186.94
-18786	186.94
-18785	186.95
-18784	186.95
-18783	186.95
-18782	186.96
-18781	186.96
-18780	186.97
-18779	186.97
-18778	186.97
-18777	186.98
-18776	186.98
-18775	186.98
-18774	186.99
-18773	186.99
-18772	187.0
-18771	187.0
-18770	187.0
-18769	187.01
-18768	187.01
-18767	187.01
-18766	187.02
-18765	187.02
-18764	187.02
-18763	187.03
-18762	187.03
-18761	187.04
-18760	187.04
-18759	187.04
-18758	187.05
-18757	187.05
-18756	187.05
-18755	187.06
-18754	187.06
-18753	187.06
-18752	187.07
-18751	187.07
-18750	187.08
-18749	187.08
-18748	187.08
-18747	187.09
-18746	187.09
-18745	187.09
-18744	187.1
-18743	187.1
-18742	187.1
-18741	187.11
-18740	187.11
-18739	187.12
-18738	187.12
-18737	187.12
-18736	187.13
-18735	187.13
-18734	187.13
-18733	187.14
-18732	187.14
-18731	187.15
-18730	187.15
-18729	187.15
-18728	187.16
-18727	187.16
-18726	187.16
-18725	187.17
-18724	187.17
-18723	187.17
-18722	187.18
-18721	187.18
-18720	187.19
-18719	187.19
-18718	187.19
-18717	187.2
-18716	187.2
-18715	187.2
-18714	187.21
-18713	187.21
-18712	187.21
-18711	187.22
-18710	187.22
-18709	187.23
-18708	187.23
-18707	187.23
-18706	187.24
-18705	187.24
-18704	187.24
-18703	187.25
-18702	187.25
-18701	187.25
-18700	187.26
-18699	187.26
-18698	187.27
-18697	187.27
-18696	187.27
-18695	187.28
-18694	187.28
-18693	187.28
-18692	187.29
-18691	187.29
-18690	187.3
-18689	187.3
-18688	187.3
-18687	187.31
-18686	187.31
-18685	187.31
-18684	187.32
-18683	187.32
-18682	187.32
-18681	187.33
-18680	187.33
-18679	187.34
-18678	187.34
-18677	187.34
-18676	187.35
-18675	187.35
-18674	187.35
-18673	187.36
-18672	187.36
-18671	187.36
-18670	187.37
-18669	187.37
-18668	187.38
-18667	187.38
-18666	187.38
-18665	187.39
-18664	187.39
-18663	187.39
-18662	187.4
-18661	187.4
-18660	187.4
-18659	187.41
-18658	187.41
-18657	187.42
-18656	187.42
-18655	187.42
-18654	187.43
-18653	187.43
-18652	187.43
-18651	187.44
-18650	187.44
-18649	187.45
-18648	187.45
-18647	187.45
-18646	187.46
-18645	187.46
-18644	187.46
-18643	187.47
-18642	187.47
-18641	187.47
-18640	187.48
-18639	187.48
-18638	187.49
-18637	187.49
-18636	187.49
-18635	187.5
-18634	187.5
-18633	187.5
-18632	187.51
-18631	187.51
-18630	187.51
-18629	187.52
-18628	187.52
-18627	187.53
-18626	187.53
-18625	187.53
-18624	187.54
-18623	187.54
-18622	187.54
-18621	187.55
-18620	187.55
-18619	187.55
-18618	187.56
-18617	187.56
-18616	187.57
-18615	187.57
-18614	187.57
-18613	187.58
-18612	187.58
-18611	187.58
-18610	187.59
-18609	187.59
-18608	187.6
-18607	187.6
-18606	187.6
-18605	187.61
-18604	187.61
-18603	187.61
-18602	187.62
-18601	187.62
-18600	187.62
-18599	187.63
-18598	187.63
-18597	187.64
-18596	187.64
-18595	187.64
-18594	187.65
-18593	187.65
-18592	187.65
-18591	187.66
-18590	187.66
-18589	187.66
-18588	187.67
-18587	187.67
-18586	187.68
-18585	187.68
-18584	187.68
-18583	187.69
-18582	187.69
-18581	187.69
-18580	187.7
-18579	187.7
-18578	187.7
-18577	187.71
-18576	187.71
-18575	187.72
-18574	187.72
-18573	187.72
-18572	187.73
-18571	187.73
-18570	187.73
-18569	187.74
-18568	187.74
-18567	187.75
-18566	187.75
-18565	187.75
-18564	187.76
-18563	187.76
-18562	187.76
-18561	187.77
-18560	187.77
-18559	187.77
-18558	187.78
-18557	187.78
-18556	187.79
-18555	187.79
-18554	187.79
-18553	187.8
-18552	187.8
-18551	187.82
-18550	187.85
-18549	187.87
-18548	187.89
-18547	187.92
-18546	187.94
-18545	187.97
-18544	187.99
-18543	188.01
-18542	188.04
-18541	188.06
-18540	188.08
-18539	188.11
-18538	188.13
-18537	188.15
-18536	188.18
-18535	188.2
-18534	188.22
-18533	188.25
-18532	188.27
-18531	188.3
-18530	188.32
-18529	188.34
-18528	188.37
-18527	188.39
-18526	188.41
-18525	188.44
-18524	188.46
-18523	188.48
-18522	188.51
-18521	188.53
-18520	188.56
-18519	188.58
-18518	188.6
-18517	188.63
-18516	188.65
-18515	188.67
-18514	188.7
-18513	188.72
-18512	188.74
-18511	188.77
-18510	188.79
-18509	188.82
-18508	188.84
-18507	188.86
-18506	188.89
-18505	188.91
-18504	188.93
-18503	188.96
-18502	188.98
-18501	189.0
-18500	189.03
-18499	189.05
-18498	189.07
-18497	189.1
-18496	189.12
-18495	189.15
-18494	189.17
-18493	189.19
-18492	189.22
-18491	189.24
-18490	189.26
-18489	189.29
-18488	189.31
-18487	189.33
-18486	189.36
-18485	189.38
-18484	189.41
-18483	189.43
-18482	189.45
-18481	189.48
-18480	189.5
-18479	189.52
-18478	189.55
-18477	189.57
-18476	189.59
-18475	189.62
-18474	189.64
-18473	189.66
-18472	189.69
-18471	189.71
-18470	189.74
-18469	189.76
-18468	189.78
-18467	189.81
-18466	189.83
-18465	189.85
-18464	189.88
-18463	189.9
-18462	189.92
-18461	189.95
-18460	189.97
-18459	190.0
-18458	190.02
-18457	190.04
-18456	190.07
-18455	190.09
-18454	190.11
-18453	190.14
-18452	190.16
-18451	190.18
-18450	190.21
-18449	190.23
-18448	190.26
-18447	190.28
-18446	190.3
-18445	190.33
-18444	190.35
-18443	190.37
-18442	190.4
-18441	190.42
-18440	190.44
-18439	190.47
-18438	190.49
-18437	190.51
-18436	190.54
-18435	190.56
-18434	190.59
-18433	190.61
-18432	190.63
-18431	190.66
-18430	190.68
-18429	190.7
-18428	190.73
-18427	190.75
-18426	190.77
-18425	190.8
-18424	190.82
-18423	190.85
-18422	190.87
-18421	190.89
-18420	190.92
-18419	190.94
-18418	190.96
-18417	190.99
-18416	191.01
-18415	191.03
-18414	191.06
-18413	191.08
-18412	191.1
-18411	191.13
-18410	191.15
-18409	191.18
-18408	191.2
-18407	191.22
-18406	191.25
-18405	191.27
-18404	191.29
-18403	191.32
-18402	191.34
-18401	191.36
-18400	191.39
-18399	191.41
-18398	191.44
-18397	191.46
-18396	191.48
-18395	191.51
-18394	191.53
-18393	191.55
-18392	191.58
-18391	191.6
-18390	191.62
-18389	191.65
-18388	191.67
-18387	191.7
-18386	191.72
-18385	191.74
-18384	191.77
-18383	191.79
-18382	191.81
-18381	191.84
-18380	191.86
-18379	191.88
-18378	191.91
-18377	191.93
-18376	191.95
-18375	191.98
-18374	192.0
-18373	192.03
-18372	192.05
-18371	192.07
-18370	192.1
-18369	192.12
-18368	192.14
-18367	192.17
-18366	192.19
-18365	192.21
-18364	192.24
-18363	192.26
-18362	192.29
-18361	192.31
-18360	192.33
-18359	192.36
-18358	192.38
-18357	192.4
-18356	192.43
-18355	192.45
-18354	192.47
-18353	192.5
-18352	192.52
-18351	192.54
-18350	192.57
-18349	192.59
-18348	192.62
-18347	192.64
-18346	192.66
-18345	192.69
-18344	192.71
-18343	192.73
-18342	192.76
-18341	192.78
-18340	192.8
-18339	192.83
-18338	192.85
-18337	192.88
-18336	192.9
-18335	192.92
-18334	192.95
-18333	192.97
-18332	192.99
-18331	193.02
-18330	193.04
-18329	193.06
-18328	193.09
-18327	193.11
-18326	193.14
-18325	193.16
-18324	193.18
-18323	193.21
-18322	193.23
-18321	193.25
-18320	193.28
-18319	193.3
-18318	193.32
-18317	193.35
-18316	193.37
-18315	193.39
-18314	193.42
-18313	193.44
-18312	193.47
-18311	193.49
-18310	193.51
-18309	193.54
-18308	193.56
-18307	193.58
-18306	193.61
-18305	193.63
-18304	193.65
-18303	193.68
-18302	193.7
-18301	193.73
-18300	193.75
